Date,USD_per_Gold_oz,USD_per_Bitcoin,Gold_oz_per_Bitcoin
2019-06-14,1340.0999755859375,8693.8330078125,6.487451060516033
2019-06-17,1338.699951171875,9320.3525390625,6.9622416366741655
2019-06-18,1346.5999755859375,9081.7626953125,6.74421718399394
2019-06-19,1344.5999755859375,9273.521484375,6.896862749334701
2019-06-20,1392.9000244140625,9527.16015625,6.839801844542071
2019-06-21,1396.199951171875,10144.556640625,7.265833688155017
2019-06-24,1414.300048828125,11011.1025390625,7.785549147216809
2019-06-25,1414.9000244140625,11790.9169921875,8.333392316584591
2019-06-26,1411.5999755859375,13016.2314453125,9.220906538985751
2019-06-27,1408.4000244140625,11182.806640625,7.940078420033676
2019-06-28,1409.699951171875,12407.33203125,8.801399206218218
2019-07-01,1385.5999755859375,10583.134765625,7.637943816468128
2019-07-02,1404.5999755859375,10801.677734375,7.690216376281093
2019-07-03,1417.699951171875,11961.26953125,8.437095255143925
2019-07-05,1396.699951171875,10978.4599609375,7.860285204224593
2019-07-08,1397.0,12285.9580078125,8.7945297121063
2019-07-09,1397.5,12573.8125,8.997361359570663
2019-07-10,1410.0999755859375,12156.5126953125,8.621028938221999
2019-07-11,1404.300048828125,11358.662109375,8.08848658721738
2019-07-12,1409.9000244140625,11815.986328125,8.38072638025209
2019-07-15,1411.4000244140625,10895.08984375,7.719349337742187
2019-07-16,1409.199951171875,9477.6416015625,6.725547778852106
2019-07-17,1421.300048828125,9693.802734375,6.820377401919904
2019-07-18,1426.0999755859375,10666.482421875,7.479477318897291
2019-07-19,1425.0999755859375,10530.732421875,7.389469231830724
2019-07-22,1425.300048828125,10343.1064453125,7.256792318092287
2019-07-23,1420.0999755859375,9900.767578125,6.97188067624599
2019-07-24,1422.800048828125,9811.92578125,6.896208493478402
2019-07-25,1413.9000244140625,9911.841796875,7.010284762518898
2019-07-26,1418.5,9870.3037109375,6.9582683898043705
2019-07-29,1419.5999755859375,9519.1455078125,6.705512589124615
2019-07-30,1429.699951171875,9607.423828125,6.719888197695
2019-07-31,1426.0999755859375,10085.6279296875,7.072174533586713
2019-08-01,1420.9000244140625,10399.6689453125,7.319071550865106
2019-08-02,1445.5999755859375,10518.1748046875,7.275992655177117
2019-08-05,1464.5999755859375,11805.6533203125,8.06066742940471
2019-08-06,1472.4000244140625,11478.1689453125,7.795550635011844
2019-08-07,1507.300048828125,11941.96875,7.922754835233023
2019-08-08,1497.699951171875,11966.4072265625,7.989856190620416
2019-08-09,1496.5999755859375,11862.9365234375,7.926591418520512
2019-08-12,1505.300048828125,11382.6162109375,7.561692580691044
2019-08-13,1502.199951171875,10895.830078125,7.253248856535443
2019-08-14,1515.9000244140625,10051.7041015625,6.630848960799881
2019-08-15,1519.5999755859375,10311.5458984375,6.785697594172114
2019-08-16,1512.5,10374.3388671875,6.8590670196281
2019-08-19,1500.4000244140625,10916.0537109375,7.275428907834393
2019-08-20,1504.5999755859375,10763.232421875,7.15355084176674
2019-08-21,1504.5999755859375,10138.0498046875,6.73803666701472
2019-08-22,1497.300048828125,10131.0556640625,6.76621607806108
2019-08-23,1526.5999755859375,10407.96484375,6.817742047817883
2019-08-26,1526.300048828125,10370.8203125,6.794745450255729
2019-08-27,1541.0,10185.5,6.609669046073978
2019-08-28,1537.800048828125,9754.4228515625,6.343102186136503
2019-08-29,1526.5,9510.2001953125,6.230068912749754
2019-08-30,1519.0999755859375,9598.173828125,6.318329262313926
2019-09-03,1545.9000244140625,10623.5400390625,6.872074436436539
2019-09-04,1550.300048828125,10594.4931640625,6.833833987214861
2019-09-05,1515.4000244140625,10575.533203125,6.978707293616473
2019-09-06,1506.199951171875,10353.302734375,6.873790379769815
2019-09-09,1502.199951171875,10334.974609375,6.879892787449917
2019-09-10,1490.300048828125,10115.9755859375,6.787878450310758
2019-09-11,1494.4000244140625,10178.3720703125,6.811009036421373
2019-09-12,1498.699951171875,10410.126953125,6.946104819036681
2019-09-13,1490.9000244140625,10360.546875,6.9491895535193855
2019-09-16,1503.0999755859375,10276.7939453125,6.837066138136557
2019-09-17,1505.0999755859375,10241.2724609375,6.804380192053726
2019-09-18,1507.5,10198.248046875,6.7650069962686565
2019-09-19,1498.4000244140625,10266.4150390625,6.851584938459341
2019-09-20,1507.300048828125,10181.6416015625,6.754887064110681
2019-09-23,1523.699951171875,9729.32421875,6.385328168624796
2019-09-24,1532.0999755859375,8620.56640625,5.626634386540698
2019-09-25,1504.5999755859375,8486.9931640625,5.640697395835995
2019-09-26,1507.5,8118.9677734375,5.385716599295191
2019-09-27,1499.0999755859375,8251.845703125,5.504533278308998
2019-09-30,1465.699951171875,8293.8681640625,5.658639858336136
2019-10-01,1482.0,8343.2763671875,5.629741138453104
2019-10-02,1501.0,8393.0419921875,5.59163357241006
2019-10-03,1507.0999755859375,8259.9921875,5.480719475354408
2019-10-04,1506.199951171875,8205.939453125,5.448107634541151
2019-10-07,1497.699951171875,8245.623046875,5.50552401395434
2019-10-08,1497.199951171875,8228.783203125,5.496115062443223
2019-10-09,1506.0999755859375,8595.740234375,5.707283961033787
2019-10-10,1494.800048828125,8586.4736328125,5.744228895057916
2019-10-11,1482.699951171875,8321.7568359375,5.612569710655396
2019-10-14,1491.699951171875,8374.6865234375,5.614189714800467
2019-10-15,1477.5999755859375,8205.369140625,5.553173576205013
2019-10-16,1488.0,8047.52685546875,5.408284177062332
2019-10-17,1492.300048828125,8103.9111328125,5.4304837282397385
2019-10-18,1488.199951171875,7973.20751953125,5.357618452582794
2019-10-21,1482.4000244140625,8243.720703125,5.561063523581252
2019-10-22,1481.699951171875,8078.203125,5.451983121556397
2019-10-23,1489.9000244140625,7514.671875,5.043742366509
2019-10-24,1498.9000244140625,7493.48876953125,4.999325270183075
2019-10-25,1499.5,8660.7001953125,5.775725371999
2019-10-28,1490.0,9256.1484375,6.212180159395973
2019-10-29,1487.0,9427.6875,6.340072293207801
2019-10-30,1493.199951171875,9205.7265625,6.165099694301004
2019-10-31,1511.4000244140625,9199.5849609375,6.086796885228305
2019-11-01,1508.0,9261.1044921875,6.141315976251658
2019-11-04,1508.0,9412.6123046875,6.241785347936008
2019-11-05,1480.800048828125,9342.52734375,6.309107938741281
2019-11-06,1490.199951171875,9360.8798828125,6.281626754484336
2019-11-07,1464.199951171875,9267.5615234375,6.32943712094799
2019-11-08,1461.300048828125,8804.880859375,6.025375053149411
2019-11-11,1455.5,8757.7880859375,6.017030632729303
2019-11-12,1452.0999755859375,8815.662109375,6.070974628188248
2019-11-13,1461.699951171875,8808.2626953125,6.026040219985458
2019-11-14,1471.800048828125,8708.0947265625,5.916628915385653
2019-11-15,1467.300048828125,8491.9921875,5.787495334905919
2019-11-18,1470.9000244140625,8309.2861328125,5.649116863753218
2019-11-19,1473.300048828125,8206.1455078125,5.569907850298203
2019-11-20,1473.300048828125,8027.26806640625,5.448495079322916
2019-11-21,1463.0999755859375,7642.75,5.223669009316507
2019-11-22,1463.0999755859375,7296.57763671875,4.987067021032955
2019-11-25,1456.5999755859375,7146.1337890625,4.906037284662091
2019-11-26,1459.800048828125,7218.37109375,4.944766990208453
2019-11-27,1453.4000244140625,7531.66357421875,5.182099523670461
2019-11-29,1465.5999755859375,7761.24365234375,5.295608475457878
2019-12-02,1462.300048828125,7321.98828125,5.007172288011465
2019-12-03,1478.199951171875,7320.1455078125,4.95206720985838
2019-12-04,1474.0,7252.03466796875,4.91996924556903
2019-12-05,1476.9000244140625,7448.3076171875,5.043203665828703
2019-12-06,1459.0999755859375,7546.99658203125,5.172364271338274
2019-12-09,1459.300048828125,7400.8994140625,5.071540578653247
2019-12-10,1462.5999755859375,7278.11962890625,4.976151887320069
2019-12-11,1469.4000244140625,7217.42724609375,4.91181919571001
2019-12-12,1466.699951171875,7243.13427734375,4.938388571947914
2019-12-13,1475.5999755859375,7269.6845703125,4.9265957512813205
2019-12-16,1475.0,6932.48046875,4.6999867584745765
2019-12-17,1474.5999755859375,6640.51513671875,4.503265459556324
2019-12-18,1472.5999755859375,7276.802734375,4.941466015901304
2019-12-19,1478.199951171875,7202.84423828125,4.872713080913742
2019-12-20,1474.699951171875,7218.81640625,4.895108595150861
2019-12-23,1482.5,7355.62841796875,4.96163805596543
2019-12-24,1499.0999755859375,7322.5322265625,4.884619001945096
2019-12-26,1509.300048828125,7238.966796875,4.796241014167856
2019-12-27,1513.800048828125,7290.08837890625,4.8157538272968825
2019-12-30,1514.5,7292.9951171875,4.815447419734236
2019-12-31,1519.5,7193.59912109375,4.734188299502304
2020-01-02,1524.5,6985.47021484375,4.582138546962119
2020-01-03,1549.199951171875,7344.88427734375,4.741082177150725
2020-01-06,1566.199951171875,7769.21923828125,4.960553875939085
2020-01-07,1571.800048828125,8163.6923828125,5.193849172417981
2020-01-08,1557.4000244140625,8079.86279296875,5.18804588821592
2020-01-09,1551.699951171875,7879.0712890625,5.077702865887227
2020-01-10,1557.5,8166.55419921875,5.243373482644462
2020-01-13,1548.4000244140625,8144.1943359375,5.259748261124824
2020-01-14,1542.4000244140625,8827.7646484375,5.723395039358257
2020-01-15,1552.0999755859375,8807.0107421875,5.674254803633214
2020-01-16,1549.0,8723.7861328125,5.6318825905826335
2020-01-17,1558.800048828125,8929.0380859375,5.728148451528581
2020-01-21,1556.4000244140625,8745.89453125,5.6193101992160175
2020-01-22,1555.300048828125,8680.8759765625,5.581479910004052
2020-01-23,1564.5999755859375,8406.515625,5.372948840710411
2020-01-24,1571.0999755859375,8445.4345703125,5.375491503755385
2020-01-27,1576.800048828125,8909.8193359375,5.650570180131122
2020-01-28,1569.199951171875,9358.58984375,5.963924378637041
2020-01-29,1569.800048828125,9316.6298828125,5.93491501657646
2020-01-30,1583.5,9508.9931640625,6.005047782799179
2020-01-31,1582.9000244140625,9350.529296875,5.907214070791526
2020-02-03,1577.199951171875,9293.521484375,5.892418064982707
2020-02-04,1550.4000244140625,9180.962890625,5.921673597815332
2020-02-05,1557.800048828125,9613.423828125,6.171153888046685
2020-02-06,1565.0999755859375,9729.8017578125,6.216728585769664
2020-02-07,1568.5999755859375,9795.943359375,6.245023276706228
2020-02-10,1574.699951171875,9856.611328125,6.25935837540975
2020-02-11,1565.5999755859375,10208.236328125,6.520335007225898
2020-02-12,1567.4000244140625,10326.0546875,6.588014882391089
2020-02-13,1575.0999755859375,10214.3798828125,6.484908920789456
2020-02-14,1582.699951171875,10312.1162109375,6.515521911340253
2020-02-18,1600.0,10141.99609375,6.33874755859375
2020-02-19,1607.5,9633.38671875,5.992775563763608
2020-02-20,1616.5999755859375,9608.4755859375,5.943632148364287
2020-02-21,1644.5999755859375,9686.44140625,5.889846497656014
2020-02-24,1672.4000244140625,9650.1748046875,5.770255120672166
2020-02-25,1646.9000244140625,9341.705078125,5.672296399077784
2020-02-26,1640.0,8820.5224609375,5.378367354230183
2020-02-27,1640.0,8784.494140625,5.356398866234756
2020-02-28,1564.0999755859375,8672.455078125,5.544693570419727
2020-03-02,1592.300048828125,8869.669921875,5.570350844617982
